id	status	date	source
43196334	1	2018/12/3	android
43208066	1	2018/12/2	android
43255571	1	2018/12/3	android
43365946	1	2018/12/3	android
43403035	1	2018/12/3	android
43419344	1	2018/12/3	android
43490954	1	2018/12/3	android
43553216	1	2018/12/3	android
43553325	1	2018/12/3	android
43625263	1	2018/12/2	IOS
43637201	1	2018/12/3	android
43739413	1	2018/12/3	android
43772208	1	2018/12/3	android
43788117	1	2018/12/3	android
43901981	1	2018/12/3	android
43904004	1	2018/12/3	android
43937844	1	2018/12/3	IOS
43987580	1	2018/12/2	IOS
44018400	1	2018/12/3	android
44018400	1	2018/12/3	android
44032825	1	2018/12/3	android
44035157	1	2018/12/3	IOS
44128080	1	2018/12/3	android
44202005	1	2018/12/3	android
44231225	1	2018/12/3	android
44273490	1	2018/12/2	IOS
44280667	1	2018/12/2	android
44297395	1	2018/12/3	android
44357885	1	2018/12/2	android
44364973	1	2018/12/1	android
44377830	1	2018/12/3	android
44392659	1	2018/12/3	android
44401503	1	2018/12/3	android
44434821	1	2018/12/2	android
44435418	1	2018/12/2	android
44442765	1	2018/12/3	IOS
44465974	1	2018/12/3	android
44477181	1	2018/12/3	android
44478209	1	2018/12/3	android
44492741	1	2018/12/3	android
44499950	1	2018/12/3	android
44509389	1	2018/12/2	android
44514229	1	2018/12/3	android
44529245	1	2018/12/3	android
44538700	1	2018/12/3	android
44540634	1	2018/12/3	android
44546516	1	2018/12/3	IOS
44645226	1	2018/12/2	android
995993	1	2018/12/3	android
1750993	1	2018/12/5	IOS
2663901	1	2018/12/3	IOS
3427800	1	2018/12/5	android
3557699	1	2018/12/4	IOS
3572860	1	2018/12/2	android
3824561	1	2018/12/4	android
3978861	1	2018/12/5	IOS
4189331	1	2018/12/5	IOS
4213272	1	2018/12/3	IOS
4264054	1	2018/12/1	android
4303639	1	2018/12/3	IOS
4391963	1	2018/12/4	android
4579072	1	2018/12/5	IOS
5102740	1	2018/12/4	IOS
5325101	1	2018/12/5	android
5413141	1	2018/12/5	android
5558089	1	2018/12/5	IOS
6149448	1	2018/12/4	android
6924534	1	2018/12/5	IOS
7301490	1	2018/12/4	IOS
7508827	1	2018/12/4	IOS
7596480	1	2018/12/5	android
7761736	1	2018/12/4	android
8817902	1	2018/12/4	android
8947744	1	2018/12/5	android
9145226	1	2018/12/5	android
9983115	1	2018/12/5	android
9992053	1	2018/12/5	IOS
10098925	1	2018/12/4	android
10177045	1	2018/12/5	android
10289081	1	2018/12/4	android
10495198	1	2018/12/5	IOS
10799430	1	2018/12/5	android
10867846	1	2018/12/2	android
11797916	1	2018/12/3	android
12868009	1	2018/12/3	IOS
13662539	1	2018/12/5	android
13946212	1	2018/12/4	android
13986637	1	2018/12/4	android
14183809	1	2018/12/4	android
14616734	1	2018/12/4	android
15228935	1	2018/12/5	android
15991984	1	2018/12/5	android
16051374	1	2018/12/5	IOS
16079837	1	2018/12/5	IOS
16576397	1	2018/12/3	android
17089544	1	2018/12/5	android
17392743	1	2018/12/4	IOS
18050794	1	2018/12/4	android
18160701	1	2018/12/3	IOS
18195052	1	2018/12/5	android
18702740	1	2018/12/4	android
18751537	1	2018/12/4	android
18914655	1	2018/12/4	android
18997976	1	2018/12/5	android
18999231	1	2018/12/4	android
19065541	1	2018/12/5	android
19276264	1	2018/12/5	android
19520763	1	2018/12/4	android
19610536	1	2018/12/4	android
19610760	1	2018/12/5	IOS
19779358	1	2018/12/5	IOS
19818541	1	2018/12/4	android
20238744	1	2018/12/4	android
20299292	1	2018/12/5	IOS
20521405	1	2018/12/5	android
20703542	1	2018/12/5	IOS
20703542	1	2018/12/5	IOS
20771730	1	2018/12/3	android
31332625	1	2018/12/5	android
31558950	1	2018/12/5	android
32059310	1	2018/12/4	IOS
32215106	1	2018/12/5	android
32366791	1	2018/12/5	IOS
32608992	1	2018/12/2	android
32862252	1	2018/12/5	android
32946574	1	2018/12/5	android
33088172	1	2018/12/5	android
33262725	1	2018/12/4	android
33352616	1	2018/12/5	android
33560061	1	2018/12/4	android
33758333	1	2018/12/3	android
34126064	1	2018/12/5	IOS
34132951	1	2018/12/3	IOS
34133564	1	2018/12/4	android
34276920	1	2018/12/5	android
34324882	1	2018/12/4	android
34393349	1	2018/12/1	android
34507379	1	2018/12/5	android
34610570	1	2018/12/5	IOS
36038020	1	2018/12/4	IOS
36561282	1	2018/12/5	android
36612448	1	2018/12/5	android
36777806	1	2018/12/5	android
36841643	1	2018/12/4	android
36927968	1	2018/12/3	IOS
37065940	1	2018/12/5	android
37216061	1	2018/12/5	android
37650661	1	2018/12/4	android
37837766	1	2018/12/5	IOS
37944684	1	2018/12/5	android
37987871	1	2018/12/3	android
37989783	1	2018/12/5	android
38063186	1	2018/12/5	android
38269423	1	2018/12/4	android
38610644	1	2018/12/3	android
38610782	1	2018/12/5	android
38773184	1	2018/12/3	android
38812216	1	2018/12/4	android
39100101	1	2018/12/4	android
39154492	1	2018/12/3	android
39253614	1	2018/12/5	android
40346748	1	2018/12/5	IOS
40356412	1	2018/12/5	android
40518890	1	2018/12/5	IOS
40822990	1	2018/12/4	android
40900012	1	2018/12/5	android
41181430	1	2018/12/5	android
41240583	1	2018/12/5	IOS
41504509	1	2018/12/5	android
41515986	1	2018/12/4	android
41536861	1	2018/12/5	android
41775559	1	2018/12/5	android
41826091	1	2018/12/5	android
41952942	1	2018/12/5	android
42006160	1	2018/12/4	android
42075662	1	2018/12/3	android
42353068	1	2018/12/4	IOS
42493189	1	2018/12/5	android
42596227	1	2018/12/5	android
42678294	1	2018/12/5	android
42701395	1	2018/12/5	android
42800056	1	2018/12/5	android
42949777	1	2018/12/5	android
43023886	1	2018/12/4	android
43048996	1	2018/12/3	android
43145818	1	2018/12/5	android
43303409	1	2018/12/4	android
43472273	1	2018/12/4	android
43526094	1	2018/12/5	android
43547072	1	2018/12/5	IOS
43712224	1	2018/12/4	IOS
43717752	1	2018/12/5	android
43748661	1	2018/12/5	IOS
43868412	1	2018/12/4	android
43920830	1	2018/12/4	android
43952945	1	2018/12/5	android
43971356	1	2018/12/4	android
44047288	1	2018/12/5	android
44051180	1	2018/12/2	android
44095392	1	2018/12/4	IOS
44205267	1	2018/12/5	android
44239437	1	2018/12/4	android
44274042	1	2018/12/5	android
44282415	1	2018/12/5	IOS
44317914	1	2018/12/5	IOS
44375868	1	2018/12/3	android
44388302	1	2018/12/3	android
44429009	1	2018/12/5	android
44495958	1	2018/12/5	IOS
44536904	1	2018/12/5	IOS
44560915	1	2018/12/5	android
44594827	1	2018/12/5	android
44645420	1	2018/12/3	android
44654914	1	2018/12/5	IOS
44665181	1	2018/12/3	android
44666974	1	2018/12/5	android
44667151	1	2018/12/5	android
44667929	1	2018/12/4	android
44669950	1	2018/12/3	android
44670046	1	2018/12/5	android
44670100	1	2018/12/5	android
44671319	1	2018/12/5	android
44706639	1	2018/12/4	IOS
44726287	1	2018/12/4	IOS
387567	1	2018/12/3	android
2902723	1	2018/12/3	android
3364594	1	2018/12/3	android
3400822	0	2018/12/6	android
3479543	1	2018/12/3	android
3667380	1	2018/12/4	android
3996030	1	2018/12/1	IOS
4200650	1	2018/12/3	android
4247250	1	2018/12/4	android
4377089	1	2018/12/4	IOS
4564240	1	2018/12/4	IOS
4660178	1	2018/12/6	android
4762224	1	2018/12/1	android
4912937	1	2018/12/3	android
5863012	1	2018/12/4	IOS
6166365	1	2018/12/2	android
6983548	1	2018/12/6	android
7128398	1	2018/12/6	android
7677328	1	2018/12/3	android
7757610	1	2018/12/6	android
7778245	1	2018/12/3	android
7808055	1	2018/12/3	android
8008886	1	2018/12/1	android
8531784	1	2018/12/1	android
8745902	1	2018/12/2	android
8878483	1	2018/12/5	android
9332969	1	2018/12/1	android
9712814	1	2018/12/3	android
10683242	1	2018/12/3	android
10814489	1	2018/12/2	android
10985703	1	2018/12/1	IOS
11266037	1	2018/12/3	android
11436572	1	2018/12/1	android
12203102	1	2018/12/2	android
12251175	1	2018/12/5	IOS
12802135	1	2018/12/4	IOS
12832099	1	2018/12/2	android
12861295	1	2018/12/3	android
13003733	1	2018/12/6	android
13523332	1	2018/12/4	android
13798204	1	2018/12/5	android
13847566	1	2018/12/2	android
13961622	1	2018/12/1	android
14205925	1	2018/12/3	android
14236847	1	2018/12/1	android
15088841	1	2018/12/3	android
16024291	1	2018/12/6	android
16150004	1	2018/12/6	android
16418883	1	2018/12/2	android
16541917	1	2018/12/6	android
16599053	1	2018/12/3	android
17007596	1	2018/12/4	android
17097451	1	2018/12/1	android
18177227	1	2018/12/4	android
18255507	1	2018/12/3	android
18509692	1	2018/12/1	android
18890912	1	2018/12/1	android
19482977	1	2018/12/1	android
20019251	1	2018/12/1	android
20312814	1	2018/12/5	android
20348486	1	2018/12/5	android
31293348	1	2018/12/3	android
31981459	1	2018/12/5	android
32472344	1	2018/12/2	android
32711085	1	2018/12/1	android
32806716	1	2018/12/5	IOS
33223711	1	2018/12/2	android
33683238	1	2018/12/2	android
33769986	1	2018/12/1	android
34200628	1	2018/12/4	IOS
34412354	1	2018/12/5	android
34686079	1	2018/12/3	android
35561607	1	2018/12/2	android
36827548	1	2018/12/3	android
37408858	1	2018/12/2	android
37709627	1	2018/12/4	android
38032494	1	2018/12/5	android
38295550	1	2018/12/1	android
38483681	1	2018/12/3	android
38715555	1	2018/12/2	android
38723243	1	2018/12/2	android
38739958	1	2018/12/4	android
38771173	1	2018/12/6	android
38826803	1	2018/12/1	android
38972137	1	2018/12/6	android
39148707	1	2018/12/1	android
39360303	1	2018/12/3	android
39480262	1	2018/12/5	android
39482329	1	2018/12/3	android
39716976	1	2018/12/3	android
39766948	1	2018/12/5	android
39901023	1	2018/12/4	android
39922607	1	2018/12/6	android
39973279	1	2018/12/4	IOS
39991864	1	2018/12/3	android
40149467	1	2018/12/1	android
40358850	1	2018/12/4	android
40743237	1	2018/12/3	android
40916690	1	2018/12/1	android
40937813	1	2018/12/1	android
41549962	1	2018/12/2	android
41655355	1	2018/12/3	android
41666258	1	2018/12/2	android
41729609	1	2018/12/1	android
41857923	1	2018/12/2	android
41886838	1	2018/12/6	unknown
41987520	1	2018/12/6	android
42005191	1	2018/12/1	android
42059202	1	2018/12/1	android
42204622	1	2018/12/4	android
42210177	1	2018/12/2	android
42221359	1	2018/12/4	android
42242789	1	2018/12/5	android
42265520	1	2018/12/1	android
42347079	1	2018/12/3	android
42391803	1	2018/12/3	android
42657284	1	2018/12/1	android
42749179	1	2018/12/4	IOS
42874469	1	2018/12/4	android
42983559	1	2018/12/5	android
42985738	1	2018/12/3	android
43094819	1	2018/12/1	android
43558215	1	2018/12/4	android
43570796	1	2018/12/3	android
43601047	1	2018/12/4	IOS
43612558	1	2018/12/1	android
43701950	1	2018/12/5	android
43743423	1	2018/12/1	android
43817592	1	2018/12/4	android
43939478	1	2018/12/6	android
44023410	1	2018/12/5	android
44069338	1	2018/12/1	android
44156208	1	2018/12/4	IOS
44159432	1	2018/12/3	android
44216435	1	2018/12/2	android
44284634	1	2018/12/3	android
44306790	1	2018/12/4	android
44396865	1	2018/12/3	android
44409090	1	2018/12/6	android
44413084	1	2018/12/5	android
44421933	1	2018/12/4	android
44453839	1	2018/12/2	android
44464877	1	2018/12/3	android
44543370	1	2018/12/1	android
44624562	1	2018/12/2	android
44646131	1	2018/12/2	android
44647938	1	2018/12/2	android
44696642	1	2018/12/3	android
44735308	1	2018/12/6	android
685702	1	2018/12/3	android
4026444	1	2018/12/4	android
4091653	1	2018/12/3	android
4774811	1	2018/12/3	IOS
6709610	1	2018/12/4	android
6940365	1	2018/12/3	android
7006210	1	2018/12/3	android
7857600	1	2018/12/3	android
7865315	1	2018/12/2	android
8044816	1	2018/12/4	android
8646096	1	2018/12/4	android
12188472	1	2018/12/3	android
13514346	1	2018/12/4	android
13818345	1	2018/12/4	android
16960098	1	2018/12/4	IOS
18618927	1	2018/12/3	android
18752513	1	2018/12/4	android
18928562	1	2018/12/3	android
19753742	1	2018/12/3	android
31618864	1	2018/12/4	android
33714932	1	2018/12/3	android
33900296	1	2018/12/3	android
34494576	1	2018/12/4	IOS
34652962	1	2018/12/3	android
36734635	1	2018/12/4	android
37570855	1	2018/12/4	android
39037606	1	2018/12/3	android
39060014	1	2018/12/3	android
39621902	1	2018/12/3	android
39729689	1	2018/12/4	IOS
39731442	1	2018/12/3	android
40080720	1	2018/12/4	android
40327109	1	2018/12/4	android
40457417	1	2018/12/3	android
41019210	1	2018/12/4	android
41642969	1	2018/12/3	android
42202176	1	2018/12/4	IOS
42558402	1	2018/12/4	android
43245556	1	2018/12/4	android
43356532	1	2018/12/3	android
43522156	1	2018/12/4	android
43618358	1	2018/12/3	android
43681455	1	2018/12/2	android
43731627	1	2018/12/4	IOS
43828777	1	2018/12/4	android
44019731	1	2018/12/3	IOS
44383183	1	2018/12/4	IOS
44612634	1	2018/12/1	android
44643954	1	2018/12/4	IOS
4120685	1	2018/12/5	IOS
4513408	1	2018/12/3	android
5176003	1	2018/12/6	android
5606672	1	2018/12/6	android
6508832	1	2018/12/5	IOS
6951099	1	2018/12/6	android
7055866	1	2018/12/3	IOS
7615237	1	2018/12/5	android
7680951	1	2018/12/4	android
8080301	1	2018/12/6	android
8247652	1	2018/12/4	IOS
8321522	1	2018/12/6	android
9244778	1	2018/12/6	IOS
9386142	1	2018/12/6	android
9942319	1	2018/12/3	IOS
10005667	1	2018/12/4	android
10623314	1	2018/12/6	android
11058032	1	2018/12/2	android
11178570	1	2018/12/6	android
11544915	1	2018/12/5	android
11917535	1	2018/12/4	IOS
12071603	1	2018/12/6	IOS
12368682	1	2018/12/4	android
12522369	1	2018/12/3	IOS
12785922	1	2018/12/4	android
14480113	1	2018/12/4	android
16355345	1	2018/12/6	IOS
16930812	1	2018/12/6	android
17271174	1	2018/12/6	android
17353545	1	2018/12/5	android
17424043	1	2018/12/2	android
17810964	1	2018/12/3	android
18932855	1	2018/12/5	android
20803150	1	2018/12/4	android
31481543	1	2018/12/6	android
31481543	1	2018/12/6	android
31847648	1	2018/12/4	android
32806391	1	2018/12/5	android
33152822	1	2018/12/6	android
33152822	1	2018/12/6	android
33955989	1	2018/12/1	android
34455015	1	2018/12/3	android
35774651	1	2018/12/5	IOS
36974904	1	2018/12/5	android
37188188	1	2018/12/6	IOS
37421702	1	2018/12/5	android
37461697	1	2018/12/3	android
37926650	1	2018/12/6	android
38514815	1	2018/12/6	android
38629985	1	2018/12/2	android
39199718	1	2018/12/4	android
39341263	1	2018/12/5	android
39515780	1	2018/12/6	IOS
39603117	1	2018/12/4	android
40362716	1	2018/12/5	android
40476456	1	2018/12/6	android
40802719	1	2018/12/2	IOS
40891178	1	2018/12/3	android
41403663	1	2018/12/5	android
41505643	1	2018/12/6	android
41876650	1	2018/12/5	android
41886965	1	2018/12/6	IOS
42069980	1	2018/12/1	android
42081271	1	2018/12/3	android
42220230	1	2018/12/6	IOS
42259923	1	2018/12/4	android
42323313	1	2018/12/3	android
42802646	1	2018/12/3	android
43443789	1	2018/12/2	android
43632137	1	2018/12/5	android
43887409	1	2018/12/6	android
43894940	1	2018/12/4	IOS
44049587	1	2018/12/6	IOS
44066689	1	2018/12/3	android
44345186	1	2018/12/4	android
44623120	1	2018/12/3	android
44670168	1	2018/12/5	android
44704656	1	2018/12/6	android
44713394	1	2018/12/6	android
44713996	1	2018/12/6	android
44714782	1	2018/12/6	android
44716295	1	2018/12/6	android
44720681	1	2018/12/6	IOS
44743694	1	2018/12/4	android
44863889	1	2018/12/6	android
453132	1	2018/12/4	android
1094378	1	2018/12/7	android
1757181	1	2018/12/7	android
2209373	1	2018/12/6	android
2235998	1	2018/12/7	android
3215685	1	2018/12/7	android
3387858	1	2018/12/7	android
3434028	1	2018/12/6	android
3517373	1	2018/12/7	android
3593260	1	2018/12/3	IOS
3632346	1	2018/12/5	android
3789603	1	2018/12/3	android
3800302	1	2018/12/7	android
3818601	1	2018/12/4	android
4033252	1	2018/12/7	IOS
4376823	1	2018/12/7	android
4515323	1	2018/12/7	android
4727590	1	2018/12/4	android
4760500	1	2018/12/3	android
5417662	1	2018/12/7	android
5502350	1	2018/12/4	android
5841485	1	2018/12/6	android
5999679	1	2018/12/7	IOS
6029603	1	2018/12/3	android
6344749	1	2018/12/2	android
6482785	1	2018/12/6	android
6632538	1	2018/12/5	android
6724429	1	2018/12/7	android
6835991	1	2018/12/3	android
7224354	1	2018/12/7	android
7321801	1	2018/12/6	android
7524234	1	2018/12/7	IOS
7550288	1	2018/12/7	android
8257423	1	2018/12/4	android
8731395	1	2018/12/4	android
8829389	1	2018/12/2	android
9519553	1	2018/12/1	android
9644517	1	2018/12/4	android
9714950	1	2018/12/7	android
9740323	1	2018/12/3	android
9890445	1	2018/12/6	android
9936554	1	2018/12/4	android
10102114	1	2018/12/1	android
10537878	1	2018/12/7	android
10649439	1	2018/12/7	IOS
10839759	1	2018/12/6	android
11159411	1	2018/12/6	android
11296720	1	2018/12/2	android
11474696	1	2018/12/7	android
11885046	1	2018/12/7	android
12039065	1	2018/12/6	android
12316923	1	2018/12/6	android
12406156	1	2018/12/7	android
12667340	1	2018/12/5	android
13277050	1	2018/12/6	android
13350093	1	2018/12/4	IOS
13644939	1	2018/12/7	android
13821601	1	2018/12/7	android
13899337	1	2018/12/4	android
14613498	1	2018/12/7	IOS
14693934	1	2018/12/6	android
14877826	1	2018/12/5	IOS
14928394	1	2018/12/1	android
15055455	1	2018/12/3	android
15066884	1	2018/12/6	android
15129285	1	2018/12/7	android
15142997	1	2018/12/6	IOS
15162193	1	2018/12/7	android
15634476	1	2018/12/5	android
16014199	1	2018/12/1	android
16310122	1	2018/12/7	IOS
16324522	1	2018/12/6	android
17187023	1	2018/12/5	android
17966420	1	2018/12/7	android
18014680	1	2018/12/6	android
18165317	1	2018/12/3	android
18197354	1	2018/12/5	android
18586801	1	2018/12/7	android
18643400	1	2018/12/4	android
18897731	1	2018/12/6	android
19044560	1	2018/12/7	IOS
19104221	1	2018/12/5	android
19287639	1	2018/12/6	IOS
19508303	1	2018/12/1	android
19559045	1	2018/12/6	android
19649757	1	2018/12/4	android
19939250	1	2018/12/4	IOS
20026628	1	2018/12/5	IOS
20387538	1	2018/12/3	android
20566751	1	2018/12/4	android
20637222	1	2018/12/7	android
29295997	1	2018/12/7	android
31419293	1	2018/12/4	android
31582726	1	2018/12/6	android
31804703	1	2018/12/7	IOS
32161008	1	2018/12/7	android
32165572	1	2018/12/6	android
32421918	1	2018/12/7	IOS
32715515	1	2018/12/1	android
32912860	1	2018/12/4	android
33005257	1	2018/12/6	android
33126087	1	2018/12/6	android
33141770	1	2018/12/3	android
33517556	1	2018/12/7	IOS
35516172	1	2018/12/7	android
35520272	1	2018/12/7	android
35592416	1	2018/12/6	android
35886619	1	2018/12/5	android
36751417	1	2018/12/2	android
36862017	1	2018/12/4	android
36961782	1	2018/12/7	android
36986455	1	2018/12/5	android
36998996	1	2018/12/6	IOS
37448982	1	2018/12/7	android
37579218	1	2018/12/6	android
38130750	1	2018/12/3	android
38670669	1	2018/12/6	android
38695109	1	2018/12/6	android
38752995	1	2018/12/4	android
38840158	1	2018/12/6	android
39027274	1	2018/12/3	android
39571231	1	2018/12/7	android
39757129	1	2018/12/7	IOS
39823798	1	2018/12/7	android
39896282	1	2018/12/4	android
40250092	1	2018/12/7	android
40427675	1	2018/12/7	android
40514824	1	2018/12/6	android
40599393	1	2018/12/6	android
40604917	1	2018/12/7	android
40650350	1	2018/12/6	IOS
41053663	1	2018/12/7	android
41136473	1	2018/12/4	android
41208887	1	2018/12/2	android
41595593	1	2018/12/4	android
41650498	1	2018/12/7	android
41755490	1	2018/12/7	android
41840643	1	2018/12/7	android
41894823	1	2018/12/7	android
41942991	1	2018/12/6	android
42035871	1	2018/12/7	android
42457930	1	2018/12/6	android
42705114	1	2018/12/4	android
42940323	1	2018/12/7	android
42988389	1	2018/12/2	android
42988389	1	2018/12/2	android
42988389	1	2018/12/2	android
43296362	1	2018/12/6	android
43316552	1	2018/12/2	android
43376945	1	2018/12/7	android
43397081	1	2018/12/7	android
43485080	1	2018/12/5	android
43490819	1	2018/12/7	IOS
43504826	1	2018/12/4	android
43570016	1	2018/12/2	android
43597813	1	2018/12/6	android
43667997	1	2018/12/6	android
43684191	1	2018/12/5	android
43853769	1	2018/12/6	android
43877659	1	2018/12/7	android
43898589	1	2018/12/7	android
44010592	1	2018/12/6	android
44079435	1	2018/12/4	IOS
44157224	1	2018/12/6	android
44284188	1	2018/12/3	android
44300076	1	2018/12/4	IOS
44348060	1	2018/12/5	android
44401742	1	2018/12/2	android
44402692	1	2018/12/3	android
44452974	1	2018/12/6	android
44534205	1	2018/12/7	android
44547607	1	2018/12/7	android
44580918	1	2018/12/7	IOS
44604687	1	2018/12/3	android
44620966	1	2018/12/3	android
44621229	1	2018/12/4	android
44645503	1	2018/12/3	android
44672382	1	2018/12/7	android
44715823	1	2018/12/6	android
44734153	1	2018/12/7	IOS
44758784	1	2018/12/6	android
44773072	1	2018/12/7	android
44777021	1	2018/12/7	android
44805327	1	2018/12/7	android
44830212	1	2018/12/7	android
44832223	1	2018/12/6	android
44836329	1	2018/12/6	android
44860939	1	2018/12/6	android
44882251	1	2018/12/7	android
44887341	1	2018/12/7	android
44893493	1	2018/12/7	android
44895182	1	2018/12/7	android
44895597	1	2018/12/7	android
44897839	1	2018/12/7	android
44904871	1	2018/12/7	android
44907278	1	2018/12/7	android
44909995	1	2018/12/7	android
315629	1	2018/12/1	IOS
556440	1	2018/12/2	IOS
709344	1	2018/12/4	android
1379272	1	2018/12/5	android
2617777	1	2018/12/2	android
3014905	1	2018/12/5	android
3128957	1	2018/12/3	android
3614842	1	2018/12/3	android
3633470	1	2018/12/4	android
3716868	1	2018/12/1	android
3928676	1	2018/12/3	android
4057066	1	2018/12/2	android
4119205	1	2018/12/1	android
4160567	1	2018/12/1	android
4200479	1	2018/12/4	android
4408118	1	2018/12/5	android
4528480	1	2018/12/4	android
4901740	1	2018/12/2	android
4902099	1	2018/12/3	android
5092260	1	2018/12/1	android
5206456	1	2018/12/3	android
5306762	1	2018/12/4	android
5414185	1	2018/12/6	android
5503700	1	2018/12/4	android
5565734	1	2018/12/3	android
5638896	1	2018/12/4	android
5650055	1	2018/12/4	android
5709438	1	2018/12/5	android
5733399	1	2018/12/3	android
6603551	1	2018/12/1	android
6738710	1	2018/12/6	android
6740492	1	2018/12/3	android
6775857	1	2018/12/6	android
6849365	1	2018/12/5	android
6860710	1	2018/12/5	android
7084478	1	2018/12/4	android
7736741	1	2018/12/4	IOS
7957690	1	2018/12/5	android
8080711	1	2018/12/5	android
8353473	1	2018/12/5	android
8359437	1	2018/12/3	android
8579338	1	2018/12/2	android
8611969	1	2018/12/6	android
8736473	1	2018/12/4	android
9410851	1	2018/12/3	android
9868522	1	2018/12/2	android
9953468	1	2018/12/6	android
9989524	1	2018/12/4	android
10013050	1	2018/12/2	android
10152482	1	2018/12/3	IOS
10225853	1	2018/12/5	android
10262856	1	2018/12/5	android
10416280	1	2018/12/2	android
10436569	1	2018/12/2	android
10512916	1	2018/12/2	android
10517969	1	2018/12/2	android
10595810	1	2018/12/6	android
10648811	1	2018/12/4	IOS
10658514	1	2018/12/4	android
10687172	1	2018/12/3	android
11359299	1	2018/12/3	android
11432910	1	2018/12/3	android
11793312	1	2018/12/2	android
11793716	1	2018/12/2	android
11979421	1	2018/12/4	android
12070022	1	2018/12/1	android
12074649	1	2018/12/6	android
12126540	1	2018/12/1	android
12635823	1	2018/12/6	android
12894800	1	2018/12/5	android
12900746	1	2018/12/1	android
13124652	1	2018/12/2	android
13221786	1	2018/12/4	android
13355736	1	2018/12/3	android
13427178	1	2018/12/2	android
13490337	1	2018/12/2	android
13546539	1	2018/12/2	android
13628924	1	2018/12/5	IOS
13775876	1	2018/12/1	android
13793809	1	2018/12/4	android
13898218	1	2018/12/5	IOS
14019233	1	2018/12/2	android
14020783	1	2018/12/3	android
14301953	1	2018/12/4	android
14377778	1	2018/12/2	android
14734354	1	2018/12/2	android
14820337	1	2018/12/5	android
14999845	1	2018/12/3	android
15033224	1	2018/12/1	android
15284474	1	2018/12/2	android
15341106	1	2018/12/5	android
15537163	1	2018/12/3	android
15658279	1	2018/12/4	android
15696367	1	2018/12/4	android
15710727	1	2018/12/5	android
15774563	1	2018/12/3	IOS
16034807	1	2018/12/6	android
16244998	1	2018/12/1	android
16330915	1	2018/12/4	android
16486172	1	2018/12/1	android
16573541	1	2018/12/5	android
16593076	1	2018/12/5	android
16762668	1	2018/12/4	IOS
16860487	1	2018/12/2	android
16871636	1	2018/12/3	android
17017711	1	2018/12/3	android
17095958	1	2018/12/4	android
17204228	1	2018/12/4	IOS
17429796	1	2018/12/5	android
17555598	1	2018/12/2	android
17653122	1	2018/12/5	android
17659127	1	2018/12/3	android
18266461	1	2018/12/5	android
18434451	1	2018/12/1	android
18630425	1	2018/12/4	android
18728039	1	2018/12/3	android
18959043	1	2018/12/5	android
19210634	1	2018/12/5	android
19219622	1	2018/12/2	android
19246588	1	2018/12/1	android
19352498	1	2018/12/1	android
19575700	1	2018/12/1	android
19908098	1	2018/12/5	android
20343709	1	2018/12/1	IOS
20500292	1	2018/12/5	android
20601391	1	2018/12/2	android
20601937	1	2018/12/3	android
20635170	1	2018/12/5	android
31301765	1	2018/12/2	android
31308416	1	2018/12/2	android
31547505	1	2018/12/1	android
31609137	1	2018/12/3	android
31772169	1	2018/12/5	android
31868290	1	2018/12/6	android
32450889	1	2018/12/2	android
32803446	1	2018/12/3	android
32809979	1	2018/12/3	android
33129088	1	2018/12/4	IOS
33618560	1	2018/12/4	android
33630116	1	2018/12/1	android
34208300	1	2018/12/6	android
34336303	1	2018/12/2	android
34499764	1	2018/12/4	android
35360472	1	2018/12/3	android
35394378	1	2018/12/3	android
36486039	1	2018/12/3	android
36995003	1	2018/12/1	android
37005691	1	2018/12/1	android
37100264	1	2018/12/3	android
37306732	1	2018/12/1	android
37579991	1	2018/12/3	android
37600109	1	2018/12/2	android
37932484	1	2018/12/3	android
38069463	1	2018/12/4	android
38598704	1	2018/12/2	android
38766078	1	2018/12/2	android
39106492	1	2018/12/2	android
39191164	1	2018/12/6	android
39216979	1	2018/12/3	IOS
39218463	1	2018/12/3	android
39313512	1	2018/12/5	android
39332305	1	2018/12/4	android
39409444	1	2018/12/2	android
39438613	1	2018/12/5	android
39442469	1	2018/12/4	android
39484073	1	2018/12/3	IOS
39495464	1	2018/12/3	android
39519023	1	2018/12/2	android
39591198	1	2018/12/2	android
39658762	1	2018/12/4	IOS
39793971	1	2018/12/3	IOS
39840197	1	2018/12/3	android
40015099	1	2018/12/3	android
40131353	1	2018/12/6	android
40447352	1	2018/12/5	android
40587308	1	2018/12/3	IOS
40726969	1	2018/12/6	android
40773430	1	2018/12/4	android
40839583	1	2018/12/3	android
40886326	1	2018/12/3	android
41070178	1	2018/12/5	android
41076208	1	2018/12/4	IOS
41113932	1	2018/12/3	android
41273703	1	2018/12/5	IOS
41325601	1	2018/12/4	android
41332054	1	2018/12/6	android
41535604	1	2018/12/4	android
41548331	1	2018/12/5	android
41549248	1	2018/12/2	IOS
41577207	1	2018/12/2	android
41725798	1	2018/12/2	android
41839529	1	2018/12/6	IOS
41844362	1	2018/12/3	android
41955978	1	2018/12/3	android
42018003	1	2018/12/1	android
42037141	1	2018/12/5	IOS
42049617	1	2018/12/4	android
42143036	1	2018/12/1	android
42327266	1	2018/12/1	android
42339806	1	2018/12/3	android
42482401	1	2018/12/4	android
42508668	1	2018/12/4	android
42526623	1	2018/12/1	android
42620498	1	2018/12/3	android
42636299	1	2018/12/4	android
42668797	1	2018/12/5	android
42767075	1	2018/12/2	android
42931575	1	2018/12/3	android
42968618	1	2018/12/4	android
42986746	1	2018/12/2	android
